,Company,Title,Location,Rating
5367,State-Street,Asset Manager Services,Boston,2.0
5368,State-Street,Associate,Boston,4.0
5369,State-Street,"Assistant Vice President, Training",Boston,4.0
5370,State-Street,Custody&Fund Account Specialist Client Operations,Boston,3.0
5371,State-Street,Portfolio Manager,Boston,3.0
5372,State-Street,Operations Analyst,Boston,5.0
5373,State-Street,Regulatory Specialist,Boston,3.0
5374,State-Street,Assistant Vice President,Boston,4.0
5375,State-Street,SVP,Boston,2.0
5376,State-Street,Vice President HR,Boston,3.0
5377,State-Street,Test Engineer,Boston,4.0
5378,State-Street,"Assistant Vice President, Training",Boston,4.0
5379,State-Street,Vice President of Business Development,Boston,1.0
5380,State-Street,SSGS Bank Loan Specialist,Boston,1.0
5381,State-Street,Manager,Boston,2.0
5382,State-Street,Fund Accountant,Boston,4.0
5383,State-Street,Assistant Vice President,Boston,4.0
5384,State-Street,Asset Manager Services,Boston,2.0
5385,State-Street,SFDC Administrator/Developer,Boston,5.0
5386,State-Street,Knowledge Manager & SharePoint/Collaborate Manager,Boston,5.0
5387,State-Street,Financial Planning & Analysis - Finance Manager,Boston,2.0
5388,State-Street,HR Coordinator/Recruiter,Boston,1.0
5389,State-Street,Portfolio Accountant,Boston,3.0
5390,State-Street,Operations Analyst,Boston,5.0
5391,State-Street,Capital Market Accounting Co-op,Boston,5.0
5392,State-Street,"Assistant Vice President, Training",Boston,4.0
5393,State-Street,Manager,Boston,2.0
5394,State-Street,Pricing Analyst,Boston,2.0
5395,State-Street,Associate,Boston,4.0
5396,State-Street,Fixed Income Analyst,Boston,3.0
5397,State-Street,Intern,Boston,5.0
5398,State-Street,Asset Manager Services,Boston,2.0
5399,State-Street,"Associate 1, Cash Processing Accountant",Boston,2.0
5400,State-Street,Application Developer,Boston,3.0
5401,State-Street,Price Team Contractor,Boston,5.0
5402,State-Street,Assistant Vice President,Boston,4.0
5403,State-Street,"Assistant Vice President, Training",Boston,4.0
5404,State-Street,Manager,Boston,2.0
5405,State-Street,Pricing Analyst,Boston,2.0
5406,State-Street,Associate,Boston,4.0
5407,State-Street,Fixed Income Analyst,Boston,3.0
5408,State-Street,Intern,Boston,5.0
5409,State-Street,Asset Manager Services,Boston,2.0
5410,State-Street,"Associate 1, Cash Processing Accountant",Boston,2.0
5411,State-Street,Application Developer,Boston,3.0
5412,State-Street,Price Team Contractor,Boston,5.0
5413,State-Street,Assistant Vice President,Boston,4.0
5414,State-Street,"Assistant Vice President, Training",Boston,4.0
5415,State-Street,Client Operations Manager,Boston,3.0
5416,State-Street,Sr.Java/J2EE Developer,Boston,4.0
5417,State-Street,Mailroom Clerk,Boston,5.0
5418,State-Street,Senior Associate,Boston,2.0
5419,State-Street,SFDC Administrator/Developer,Boston,5.0
5420,State-Street,Risk Application Development Co-op,Boston,3.0
5421,State-Street,Account Manager / Sr. Associate-Team Lead,Boston,4.0
5422,State-Street,Accounting/Pricing Specialist,Boston,5.0
5423,State-Street,Knowledge Manager & SharePoint/Collaborate Manager,Boston,5.0
5424,State-Street,Shareholder Services Co-op,Boston,3.0
5425,State-Street,Client Integration Program Executive,Boston,4.0
5426,State-Street,Collateral Debt Obligations Team Lead,Boston,5.0
5427,State-Street,"Assistant Vice President, Training",Boston,4.0
5428,State-Street,Intern,Boston,5.0
5429,State-Street,Conversion/Stock Analyst,Boston,5.0
5430,State-Street,Shareholder Services Co-op,Boston,3.0
5431,State-Street,Custody Specialist,Boston,3.0
5432,State-Street,Senior Associate,Boston,2.0
5433,State-Street,Price Team Contractor,Boston,5.0
5434,State-Street,Client Integration Program Executive,Boston,4.0
5435,State-Street,Associate 1,Boston,1.0
5436,State-Street,"Assistant Vice President, Training",Boston,4.0
5437,State-Street,Assistant Vice President,Boston,4.0
5438,State-Street,Client Operations Manager,Boston,3.0
5439,State-Street,Sr.Java/J2EE Developer,Boston,4.0
5440,State-Street,Pricing Analyst,Boston,2.0
5441,State-Street,Senior Associate,Boston,2.0
5442,State-Street,"AIS Fund Administrator, Associate 1",Boston,2.0
5443,State-Street,Mailroom Clerk,Boston,5.0
5444,State-Street,Risk Application Development Co-op,Boston,3.0
5445,State-Street,QA Engineer,Boston,5.0
5446,State-Street,Assistant Vice President,Boston,3.0
5447,State-Street,Vice President,Boston,5.0
5448,State-Street,Senior Consultant,Boston,3.0
5449,State-Street,Business Systems Analyst,Boston,4.0
5450,State-Street,"Assistant Vice President, Training",Boston,4.0
5451,State-Street,Assistant Vice President,Boston,4.0
5452,State-Street,Client Operations Manager,Boston,3.0
5453,State-Street,Sr.Java/J2EE Developer,Boston,4.0
5454,State-Street,Pricing Analyst,Boston,2.0
5455,State-Street,Senior Associate,Boston,2.0
5456,State-Street,"AIS Fund Administrator, Associate 1",Boston,2.0
5457,State-Street,Mailroom Clerk,Boston,5.0
5458,State-Street,Risk Application Development Co-op,Boston,3.0
5459,State-Street,QA Engineer,Boston,5.0
5460,State-Street,Assistant Vice President,Boston,3.0
5461,State-Street,Vice President,Boston,5.0
5462,State-Street,Senior Consultant,Boston,3.0
5463,State-Street,Business Systems Analyst,Boston,4.0
5464,State-Street,"Assistant Vice President, Training",Boston,4.0
5465,State-Street,Assistant Vice President,Boston,3.0
5466,State-Street,Exec. Assistant to SVP,Boston,3.0
5467,State-Street,Global Treasury Investment Management Intern,Boston,5.0
5468,State-Street,"AIS Fund Administrator, Associate 1",Boston,2.0
5469,State-Street,"Fund Accountant, Senior Associate",Boston,4.0
5470,State-Street,Fund Accountant,Boston,4.0
5471,State-Street,Custody Specialist,Boston,3.0
5472,State-Street,Associate 1,Boston,1.0
5473,State-Street,Portfolio Accountant,Boston,2.0
5474,State-Street,Senior Associate,Boston,2.0
5475,State-Street,Officer,Boston,1.0
5476,State-Street,Project Implementation Manager,Boston,3.0
5477,State-Street,"Assistant Vice President, Training",Boston,4.0
5478,State-Street,Assistant Vice President,Boston,3.0
5479,State-Street,Exec. Assistant to SVP,Boston,3.0
5480,State-Street,Global Treasury Investment Management Intern,Boston,5.0
5481,State-Street,"AIS Fund Administrator, Associate 1",Boston,2.0
5482,State-Street,"Fund Accountant, Senior Associate",Boston,4.0
5483,State-Street,Fund Accountant,Boston,4.0
5484,State-Street,Custody Specialist,Boston,3.0
5485,State-Street,Associate 1,Boston,1.0
5486,State-Street,Portfolio Accountant,Boston,2.0
5487,State-Street,Senior Associate,Boston,2.0
5488,State-Street,Officer,Boston,1.0
5489,State-Street,Project Implementation Manager,Boston,3.0
5490,State-Street,"Assistant Vice President, Training",Boston,4.0
5491,State-Street,USIS SEC Yields Assoc II,Boston,3.0
5492,State-Street,Executive Assistant to Executive Vice President,Boston,4.0
5493,State-Street,data analyst,Boston,4.0
5494,State-Street,Fund Accountant,Boston,4.0
5495,State-Street,Accounting Operations Specialist,Boston,4.0
5496,State-Street,Associate,Boston,1.0
5497,State-Street,Portfolio Administrator/ Bank Loan Specialist,Boston,3.0
5498,State-Street,Officer,Boston,3.0
5499,State-Street,Operations Processing Analyst Trainee,Boston,4.0
5500,State-Street,Client Service Manager,Boston,1.0
5501,State-Street,Client Operations Administrator Associate II,Boston,2.0
5502,State-Street,Global Treasury Investment Management Intern,Boston,5.0
5503,State-Street,Fund Financial Reporting Officer,Boston,3.0
5504,State-Street,Shareholder Services Co-op,Boston,3.0
5505,State-Street,"Assistant Vice President, Training",Boston,4.0
5506,State-Street,Vice President,Boston,5.0
5507,State-Street,java developer,Boston,4.0
5508,State-Street,"Lead Business Analyst, Officer",Boston,3.0
5509,State-Street,Internal Auditor,Boston,2.0
5510,State-Street,MDM Architect,Boston,5.0
5511,State-Street,Associate- SSGA,Boston,3.0
5512,State-Street,AML/KYC Specialist,Boston,5.0
5513,State-Street,Fund Accountant /Account Controller,Boston,3.0
5514,State-Street,Software Engineer,Boston,3.0
5515,State-Street,Executive Assistant,Boston,2.0
5516,State-Street,data analyst,Boston,4.0
5517,State-Street,"Mutual Fund Account Manager, SEC Yield",Boston,4.0
5518,State-Street,"Assistant Vice President, Training",Boston,4.0
5519,State-Street,compliance,Boston,2.0
5520,State-Street,Accountant/Pricing Specialist,Boston,4.0
5521,State-Street,"Client Operations Administrator, Senior",Boston,1.0
5522,State-Street,"Bank Loan Specialist, Associate II",Boston,4.0
5523,State-Street,Sales Assistant,Boston,3.0
5524,State-Street,Onsite Project Leader,Boston,4.0
5525,State-Street,Senior Associate,Boston,3.0
5526,State-Street,Bank Loan Specialist,Boston,3.0
5527,State-Street,Portfolio Administrator,Boston,3.0
5528,State-Street,Partnership Tax Manager,Boston,4.0
5529,State-Street,North America Analyst,Boston,4.0
5530,State-Street,Project Manager,Boston,4.0
5531,State-Street,Assistant Vice President,Boston,5.0
5532,State-Street,Worldwide Investment Manager Services Associate,Boston,4.0
5533,State-Street,Functional Specialist Associate,Boston,4.0
5534,State-Street,Compliance Analyst VP,Boston,2.0
5535,State-Street,"Assistant Vice President, Transfer Agent",Boston,4.0
5536,State-Street,"Assistant Vice President, Training",Boston,4.0
5537,State-Street,Senior Consultant,Boston,3.0
5538,State-Street,QA Engineer,Boston,5.0
5539,State-Street,Conversion/Stock Analyst,Boston,5.0
5540,State-Street,Risk Application Development Co-op,Boston,3.0
5541,State-Street,Custody Specialist,Boston,3.0
5542,State-Street,Collateral Debt Obligations Team Lead,Boston,5.0
5543,State-Street,Data Conversion Analyst,Boston,1.0
5544,State-Street,Associate- SSGA,Boston,3.0
5545,State-Street,Internal Auditor,Boston,2.0
5546,State-Street,Equities Pricing Analyst,Boston,3.0
5547,State-Street,Accounting/Pricing Specialist,Boston,5.0
5548,State-Street,Portfolio Analytics,Boston,1.0
5549,State-Street,Fund Accountant and Pricing Specialist,Boston,2.0
5550,State-Street,Vice President,Boston,4.0
5551,State-Street,"Assistant Vice President, Training",Boston,4.0
5552,State-Street,Fund Accountant,Boston,3.0
5553,State-Street,Senior Business Systems Analyst/Architect,Boston,5.0
5554,State-Street,Financial Reporting Manager,Boston,2.0
5555,State-Street,courier,Boston,5.0
5556,State-Street,Balance Sheet Analyst,Boston,4.0
5557,State-Street,Associate 1,Boston,3.0
5558,State-Street,"Assistant Vice President, Training",Boston,4.0
5559,State-Street,Executive Assistant,Boston,2.0
5560,State-Street,Worldwide Investment Manager Services Associate,Boston,4.0
5561,State-Street,AML/KYC Specialist,Boston,5.0
5562,State-Street,Client Service Performance & Analytics Officer,Boston,4.0
5563,State-Street,Fund Accountant,Boston,3.0
5564,State-Street,Functional Specialist Associate,Boston,4.0
5565,State-Street,Investment Performance & Analytics Client Officer,Boston,3.0
5566,State-Street,Senior Business Systems Analyst/Architect,Boston,5.0
5567,State-Street,North America Analyst,Boston,4.0
5568,State-Street,Senior Associate,Boston,3.0
5569,State-Street,Accountant/Pricing Specialist,Boston,4.0
5570,State-Street,"Assistant Vice President, Training",Boston,4.0
5571,State-Street,"Pricing Specialist, Associate II",Boston,3.0
5572,State-Street,Fund Financial Reporting Officer,Boston,3.0
5573,State-Street,Paralegal - Senior Associate,Boston,1.0
5574,State-Street,BI Developer,Boston,4.0
5575,State-Street,Processing Analyst Intern,Boston,3.0
5576,State-Street,Boston Port Admin Circt-Senior Associate,Boston,4.0
5577,State-Street,Pricing Specialist,Boston,4.0
5578,State-Street,Senior Mutual Fund Portfolio Accountant,Boston,5.0
5579,State-Street,Desktop Technician,Boston,3.0
5580,State-Street,Assistant Vice President,Boston,4.0
5581,State-Street,Administrator,Boston,3.0
5582,State-Street,BI Developer (SSRS/SSIS/SSAS),Boston,5.0
5583,State-Street,Senior Associate/Account Manager - mutual funds,Boston,4.0
5584,State-Street,"Assistant Vice President, Training",Boston,4.0
5585,State-Street,"Assistant Vice President, Transfer Agent",Boston,4.0
5586,State-Street,Portfolio Administrator,Boston,3.0
5587,State-Street,Officer,Boston,3.0
5588,State-Street,Worldwide leader,Boston,5.0
5589,State-Street,Senior Mutual Fund Portfolio Accountant,Boston,5.0
5590,State-Street,Desktop Technician,Boston,3.0
5591,State-Street,USIS SEC Yields Assoc II,Boston,3.0
5592,State-Street,Business Development,Boston,4.0
5593,State-Street,Balance Sheet Analyst,Boston,4.0
5594,State-Street,"Assistant Vice President, Training",Boston,4.0
5595,State-Street,Assistant Vice President,Boston,3.0
5596,State-Street,Fund Administration Associate,Boston,3.0
5597,State-Street,Network Manager for AMEA,Boston,4.0
5598,State-Street,Project Manager/Assistant Vice President,Boston,4.0
5599,State-Street,Fund Administration Supervisor,Boston,3.0
5600,State-Street,Transfer Agent,Boston,3.0
5601,State-Street,Recruiting Coordinator/Analyst,Boston,5.0
5602,State-Street,Worldwide leader,Boston,5.0
5603,State-Street,Fund Accountant Intern,Boston,4.0
5604,State-Street,Accounting Operations Specialist,Boston,4.0
5605,State-Street,Investment Performance & Analytics Client Officer,Boston,3.0
5606,State-Street,Client Service Performance & Analytics Officer,Boston,4.0
5607,State-Street,Oracle Database Administrator,Boston,5.0
5608,State-Street,Financial Reporting Officer,Boston,1.0
5609,State-Street,"Assistant Vice President, Training",Boston,4.0
5610,State-Street,Systems Administrator,Boston,3.0
5611,State-Street,courier,Boston,5.0
5612,State-Street,Financial Reporting Administrator,Boston,5.0
5613,State-Street,Archive Filer,Boston,5.0
5614,State-Street,Pricing Specialist/ Accountant Assc,Boston,5.0
5615,State-Street,Client Service Manager,Boston,1.0
5616,State-Street,Officer,Boston,1.0
5617,State-Street,Accounting Operations Specialist,Boston,4.0
5618,State-Street,Senior Associate/Account Manager - mutual funds,Boston,4.0
5619,State-Street,Assistant Vice President,Boston,5.0
5620,State-Street,Operations Processing Analyst Trainee,Boston,4.0
5621,State-Street,Division Coordinator/Assistant,Boston,5.0
5622,State-Street,Compliance,Boston,1.0
5623,State-Street,"Assistant Vice President, Training",Boston,4.0
5624,State-Street,Fund Accountant and Pricing Specialist,Boston,2.0
5625,State-Street,Mutual Fund Accountant,Boston,3.0
5626,State-Street,"Assistant Vice President, Transfer Agent",Boston,4.0
5627,State-Street,Officer,Boston,4.0
5628,State-Street,Fund Accounting Manager,Boston,3.0
5629,State-Street,Senior Business Systems Analyst/Architect,Boston,5.0
5630,State-Street,java developer,Boston,4.0
5631,State-Street,"Mutual Fund Accountant, Associate 2",Boston,3.0
5632,State-Street,BA,Boston,5.0
5633,State-Street,Fund Accountant /Account Controller,Boston,3.0
5634,State-Street,"Assistant Vice President, Training",Boston,4.0
5635,State-Street,Fund Accountant,Boston,5.0
5636,State-Street,Pricing Specialist/ Accountant Assc,Boston,5.0
5637,State-Street,Officer,Boston,3.0
5638,State-Street,Division Coordinator/Assistant,Boston,5.0
5639,State-Street,Senior Associate,Boston,3.0
5640,State-Street,"Shared Services Manager, Senior Associate",Boston,3.0
5641,State-Street,Financial Reporting Administrator,Boston,5.0
5642,State-Street,Accounting/Pricing Specialist,Boston,5.0
5643,State-Street,Fund Accountant,Boston,4.0
5644,State-Street,Senior Client Representative,Boston,5.0
5645,State-Street,"Assistant Vice President, Training",Boston,4.0
5646,State-Street,Tableau Developer,Boston,4.0
5647,State-Street,Custody Specialist,Boston,4.0
5648,State-Street,Client Service Associate II,Boston,1.0
5649,State-Street,"Corp Actions Spec/Income, Associate 2",Boston,4.0
5650,State-Street,Fund Accounting Manager,Boston,3.0
5651,State-Street,SENIOR CUSTODY SPECIALIST,Boston,3.0
5652,State-Street,USIS SEC Yields Assoc II,Boston,3.0
5653,State-Street,Fund Administrator,Boston,3.0
5654,State-Street,Business Development,Boston,4.0
5655,State-Street,Client Operations Administrator - Associate 1,Boston,3.0
5656,State-Street,Client Implementation Officer,Boston,3.0
5657,State-Street,Systems Administrator,Boston,3.0
5658,State-Street,"Assistant Vice President, Training",Boston,4.0
5659,State-Street,Tableau Developer,Boston,4.0
5660,State-Street,Custody Specialist,Boston,4.0
5661,State-Street,Client Service Associate II,Boston,1.0
5662,State-Street,"Corp Actions Spec/Income, Associate 2",Boston,4.0
5663,State-Street,Fund Accounting Manager,Boston,3.0
5664,State-Street,SENIOR CUSTODY SPECIALIST,Boston,3.0
5665,State-Street,USIS SEC Yields Assoc II,Boston,3.0
5666,State-Street,Fund Administrator,Boston,3.0
5667,State-Street,Business Development,Boston,4.0
5668,State-Street,Client Operations Administrator - Associate 1,Boston,3.0
5669,State-Street,Client Implementation Officer,Boston,3.0
5670,State-Street,Systems Administrator,Boston,3.0
5671,State-Street,"Assistant Vice President, Training",Boston,4.0
5672,State-Street,Application Developer,Boston,3.0
5673,State-Street,Co-Op in Global Procurement Services,Boston,5.0
5674,State-Street,Senior Project Manager/Business Continuity Lead,Boston,5.0
5675,State-Street,Processing Analyst Intern,Boston,3.0
5676,State-Street,Portfolio Administrator,Boston,5.0
5677,State-Street,Desktop Technician,Boston,3.0
5678,State-Street,Securities Lending Operations Specialist,Boston,3.0
5679,State-Street,"AVP, Middle Office Manager",Boston,4.0
5680,State-Street,Executive Assistant,Boston,2.0
5681,State-Street,"Assistant Vice President, Training",Boston,4.0
5682,State-Street,Custody Specialist,Boston,4.0
5683,State-Street,Archive Filer,Boston,5.0
5684,State-Street,AVP,Boston,3.0
5685,State-Street,Client Service Manager,Boston,1.0
5686,State-Street,Officer,Boston,1.0
5687,State-Street,Compliance,Boston,1.0
5688,State-Street,Sr.Business Systems Analyst,Boston,5.0
5689,State-Street,Lead EBS Functional Analyst,Boston,4.0
5690,State-Street,"Assistant Vice President, Training",Boston,4.0
5691,State-Street,Client Service Manager,Boston,5.0
5692,State-Street,Vice President,Boston,4.0
5693,State-Street,Assistant Vice President,Boston,3.0
5694,State-Street,Fund Analyst,Boston,3.0
5695,State-Street,Operations Processing Analyst Trainee,Boston,4.0
5696,State-Street,Oracle Developer,Boston,3.0
5697,State-Street,Pricing and Accounting Specialist Associate,Boston,4.0
5698,State-Street,"Administrative Assistant, Senior Associate",Boston,2.0
5699,State-Street,Financial Reporting Analyst II,Boston,4.0
5700,State-Street,Fund Compliance Manager,Boston,2.0
5701,State-Street,"Assistant Vice President, Training",Boston,4.0
5702,State-Street,Mutual Fund Accountant,Boston,3.0
5703,State-Street,Officer,Boston,5.0
5704,State-Street,Assistant Vice President,Boston,5.0
5705,State-Street,Human Resources,Boston,4.0
5706,State-Street,"Intern, IT Planning and Governance",Boston,5.0
5707,State-Street,Associate ,Boston,1.0
5708,State-Street,Officer - Application developer and maintenance,Boston,5.0
5709,State-Street,Financial Reporting Associate II,Boston,3.0
5710,State-Street,Global Markets - Senior Associate,Boston,3.0
5711,State-Street,Fund Accountant and Pricing Specialist,Boston,2.0
5712,State-Street,Data Analyst,Boston,2.0
5713,State-Street,"Assistant Vice President, Training",Boston,4.0
5714,State-Street,VICE PRESIDENT,Boston,3.0
5715,State-Street,Fund Analyst,Boston,3.0
5716,State-Street,Client Service Administrator Intern,Boston,5.0
5717,State-Street,"Intern, IT Planning and Governance",Boston,5.0
5718,State-Street,Client Operations Manager,Boston,3.0
5719,State-Street,Assistant Vice President,Boston,5.0
5720,State-Street,"Assistant Vice President, Training",Boston,4.0
5721,State-Street,Client Service Performance & Analytics Officer,Boston,4.0
5722,State-Street,Boston Port Admin Circt-Senior Associate,Boston,4.0
5723,State-Street,Desktop Technician,Boston,3.0
5724,State-Street,courier,Boston,5.0
5725,State-Street,Officer,Boston,4.0
5726,State-Street,Senior Project Manager/Business Continuity Lead,Boston,5.0
5727,State-Street,Officer,Boston,1.0
5728,State-Street,Financial Reporting Manager,Boston,2.0
5729,State-Street,AVP,Boston,1.0
5730,State-Street,Portfolio Administrator,Boston,3.0
5731,State-Street,"Assistant Vice President, Training",Boston,4.0
5732,State-Street,BI Developer (SSRS/SSIS/SSAS),Boston,5.0
5733,State-Street,Human Resources,Boston,4.0
5734,State-Street,Assistant Vice President,Boston,3.0
5735,State-Street,Fund Accountant,Boston,3.0
5736,State-Street,Recruiting - hr,Boston,2.0
5737,State-Street,Executive Assistant,Boston,3.0
5738,State-Street,Financial Reporting Administrator,Boston,5.0
5739,State-Street,Senior Corporate Action Specialist,Boston,4.0
5740,State-Street,Securities Valuation Associate,Boston,4.0
5741,State-Street,Senior Associate,Boston,2.0
5742,State-Street,Account Manager - Mutual Fund Client Operations,Boston,1.0
5743,State-Street,"Assistant Vice President, Training",Boston,4.0
5744,State-Street,Officer,Boston,4.0
5745,State-Street,Director of Accounting/Vice President,Boston,4.0
5746,State-Street,Assistant Vice President,Boston,4.0
5747,State-Street,University Relations Co-op,Boston,4.0
5748,State-Street,Portfolio Accountant-Associate,Boston,3.0
5749,State-Street,Senior Performance Analyst,Boston,3.0
5750,State-Street,Senior Project Manager/Business Continuity Lead,Boston,5.0
5751,State-Street,SQL/BI Developer,Boston,4.0
5752,State-Street,Physical Securities Specialist,Boston,3.0
5753,State-Street,Specialized Business Consultant,Boston,4.0
5754,State-Street,"Assistant Vice President, Training",Boston,4.0
5755,State-Street,Client Operations,Boston,4.0
5756,State-Street,"Custody Analyst, IIS Daily Accounting",Boston,4.0
5757,State-Street,Equities Pricing Analyst,Boston,3.0
5758,State-Street,Officer,Boston,3.0
5759,State-Street,VICE PRESIDENT,Boston,3.0
5760,State-Street,Manager of Fund Administration,Boston,2.0
5761,State-Street,"IT Project Manager, Assistant Vice President",Boston,5.0
5762,State-Street,Senior Associate,Boston,2.0
5763,State-Street,"Assistant Vice President, Training",Boston,4.0
5764,State-Street,Client Operations,Boston,4.0
5765,State-Street,"Custody Analyst, IIS Daily Accounting",Boston,4.0
5766,State-Street,Equities Pricing Analyst,Boston,3.0
5767,State-Street,Officer,Boston,3.0
5768,State-Street,VICE PRESIDENT,Boston,3.0
5769,State-Street,Manager of Fund Administration,Boston,2.0
5770,State-Street,"IT Project Manager, Assistant Vice President",Boston,5.0
5771,State-Street,Senior Associate,Boston,2.0
5772,State-Street,"Assistant Vice President, Training",Boston,4.0
5773,State-Street,Client Operations Administrator Associate II,Boston,2.0
5774,State-Street,Senior Associate,Boston,4.0
5775,State-Street,Tax administrator and others,Boston,2.0
5776,State-Street,Lead Internal Management Consultant,Boston,4.0
5777,State-Street,Tax Analyst,Boston,4.0
5778,State-Street,Global Client Services Analyst,Boston,3.0
5779,State-Street,Senior Corporate Actions Analyst,Boston,3.0
5780,State-Street,Human Resources / Event Coordinator Intern,Boston,4.0
5781,State-Street,Assistant Vice President,Boston,1.0
5782,State-Street,Associate II,Boston,3.0
5783,State-Street,Executive Assistant,Boston,3.0
5784,State-Street,Securities Lending Operations Specialist,Boston,3.0
5785,State-Street,Senior Financial Analyst,Boston,4.0
5786,State-Street,Desktop Support Analyst,Boston,4.0
5787,State-Street,Manager – Client Operations,Boston,3.0
5788,State-Street,Account Manager,Boston,2.0
5789,State-Street,"Assistant Vice President, Training",Boston,4.0
5790,State-Street,Global Client Services Analyst,Boston,3.0
5791,State-Street,Tax administrator and others,Boston,2.0
5792,State-Street,Office Assistant,Boston,5.0
5793,State-Street,SF Data Control Specialist Senior Associate,Boston,3.0
5794,State-Street,Financial Reporting Analyst II,Boston,4.0
5795,State-Street,Collateral Debt Obligations Team Lead,Boston,5.0
5796,State-Street,Executive Assistant,Boston,5.0
5797,State-Street,Securities Valuation Associate,Boston,4.0
5798,State-Street,"Assistant Vice President, Training",Boston,4.0
5799,State-Street,Fund Accountant,Boston,3.0
5800,State-Street,Director of Accounting/Vice President,Boston,4.0
5801,State-Street,Senior Mutual Fund Portfolio Accountant,Boston,5.0
5802,State-Street,Assistant Vice President,Boston,4.0
5803,State-Street,Associate ,Boston,1.0
5804,State-Street,Data Analyst,Boston,2.0
5805,State-Street,Custody Specialist,Boston,4.0
5806,State-Street,Client Operations Specialist - Global Services,Boston,3.0
5807,State-Street,Application Developer,Boston,3.0
5808,State-Street,Vice President - GlobalLink Technology Sales,Boston,5.0
5809,State-Street,"Assistant Vice President, Training",Boston,4.0
5810,State-Street,Fund Accountant,Boston,3.0
5811,State-Street,Director of Accounting/Vice President,Boston,4.0
5812,State-Street,Senior Mutual Fund Portfolio Accountant,Boston,5.0
5813,State-Street,Assistant Vice President,Boston,4.0
5814,State-Street,Associate ,Boston,1.0
5815,State-Street,Data Analyst,Boston,2.0
5816,State-Street,Custody Specialist,Boston,4.0
5817,State-Street,Client Operations Specialist - Global Services,Boston,3.0
5818,State-Street,Application Developer,Boston,3.0
5819,State-Street,Vice President - GlobalLink Technology Sales,Boston,5.0
5820,State-Street,"Assistant Vice President, Training",Boston,4.0
5821,State-Street,Portfolio Administrator,Boston,2.0
5822,State-Street,Financial Reporting Analyst II,Boston,4.0
5823,State-Street,Global Client Services Analyst,Boston,3.0
5824,State-Street,Vice President,Boston,4.0
5825,State-Street,Senior Mutual Fund Portfolio Accountant,Boston,5.0
5826,State-Street,Specialized Business Consultant,Boston,4.0
5827,State-Street,SF Data Control Specialist Senior Associate,Boston,3.0
5828,State-Street,Global Markets Senior Associate,Boston,3.0
5829,State-Street,Assistant Vice President,Boston,5.0
5830,State-Street,"Assistant Vice President, Training",Boston,4.0
5831,State-Street,Portfolio Administrator,Boston,2.0
5832,State-Street,Financial Reporting Analyst II,Boston,4.0
5833,State-Street,Global Client Services Analyst,Boston,3.0
5834,State-Street,Vice President,Boston,4.0
5835,State-Street,Senior Mutual Fund Portfolio Accountant,Boston,5.0
5836,State-Street,Specialized Business Consultant,Boston,4.0
5837,State-Street,SF Data Control Specialist Senior Associate,Boston,3.0
5838,State-Street,Global Markets Senior Associate,Boston,3.0
5839,State-Street,Assistant Vice President,Boston,5.0
5840,State-Street,"Assistant Vice President, Training",Boston,4.0
5841,State-Street,"Senior Associate, ETF Clearing & Collateral",Boston,3.0
5842,State-Street,"Custody Specialist, Associate ",Boston,5.0
5843,State-Street,Senior Pricing Analyst,Boston,3.0
5844,State-Street,Product Development,Boston,5.0
5845,State-Street,Recruiting Coordinator/Analyst,Boston,5.0
5846,State-Street,Analyst,Boston,1.0
5847,State-Street,Securities Lending Specialist,Boston,4.0
5848,State-Street,QA Lead,Boston,5.0
5849,State-Street,"Manager, Fund Administration Department",Boston,4.0
5850,State-Street,"Pricing Specialist, Associate II",Boston,3.0
5851,State-Street,"Assistant Vice President, Training",Boston,4.0
5852,State-Street,"Corporate Actions Specialist, Associate II",Boston,4.0
5853,State-Street,Portfolio Administrator,Boston,5.0
5854,State-Street,Senior Associate,Boston,2.0
5855,State-Street,Business Analyst (Officer),Boston,5.0
5856,State-Street,Co-Op in Global Procurement Services,Boston,5.0
5857,State-Street,Fund Administrator,Boston,2.0
5858,State-Street,Senior Client Representative,Boston,5.0
5859,State-Street,Intern,Boston,5.0
5860,State-Street,Lead EBS Functional Analyst,Boston,4.0
5861,State-Street,Associate 1,Boston,2.0
5862,State-Street,"Senior Associate, ETF Clearing & Collateral",Boston,3.0
5863,State-Street,"Account Manager, Mutual Funds",Boston,3.0
5864,State-Street,QA Lead,Boston,5.0
5865,State-Street,"Assistant Vice President, Training",Boston,4.0
5866,State-Street,Securities Lending Specialist,Boston,4.0
5867,State-Street,Systems Administrator,Boston,4.0
5868,State-Street,Role QA Analyst/Manual,Boston,5.0
5869,State-Street,Accounting/Pricing Specialist,Boston,5.0
5870,State-Street,"Fund Accountant, Associate",Boston,3.0
5871,State-Street,Portfolio Administrator/Custody Specialist,Boston,4.0
5872,State-Street,Relationship Manager & Banking Officer,Boston,3.0
5873,State-Street,"Assistant Vice President, Training",Boston,4.0
5874,State-Street,Executive Assistant,Boston,5.0
5875,State-Street,Account and Pricing Specialist,Boston,5.0
5876,State-Street,Associate Trade Compliance,Boston,5.0
5877,State-Street,Portfolio Administrator,Boston,1.0
5878,State-Street,"Account Manager, Mutual Funds",Boston,3.0
5879,State-Street,"Administrative Assistant, Senior Associate",Boston,2.0
5880,State-Street,Fund Administrator,Boston,2.0
5881,State-Street,IT Consultant,Boston,4.0
5882,State-Street,Officer,Boston,4.0
